Date time,EVENT
2024-09-08 오후 7:27:32,TRY,Reconnection
2024-09-08 오후 7:27:32,EV_Vibe13번,Opened
2024-09-08 오후 7:27:44,EV_Fiber13번,Connecting
2024-09-08 오후 7:27:44,TRY,Reconnection
2024-09-08 오후 7:27:44,EV_Vibe13번,Opened
2024-09-08 오후 7:27:56,EV_Fiber13번,Connecting
2024-09-08 오후 7:27:56,TRY,Reconnection
2024-09-08 오후 7:27:56,EV_Vibe13번,Opened
2024-09-08 오후 7:28:08,EV_Fiber13번,Connecting
2024-09-08 오후 7:28:08,TRY,Reconnection
2024-09-08 오후 7:28:08,EV_Vibe13번,Opened
2024-09-08 오후 7:28:20,EV_Fiber13번,Connecting
2024-09-08 오후 7:28:20,TRY,Reconnection
2024-09-08 오후 7:28:20,EV_Vibe13번,Opened
2024-09-08 오후 7:28:32,EV_Fiber13번,Connecting
2024-09-08 오후 7:28:32,TRY,Reconnection
2024-09-08 오후 7:28:32,EV_Vibe13번,Opened
2024-09-08 오후 7:28:44,EV_Fiber13번,Connecting
2024-09-08 오후 7:28:44,TRY,Reconnection
2024-09-08 오후 7:28:44,EV_Vibe13번,Opened
2024-09-08 오후 7:28:56,EV_Fiber13번,Connecting
2024-09-08 오후 7:28:56,TRY,Reconnection
2024-09-08 오후 7:28:56,EV_Vibe13번,Opened
2024-09-08 오후 7:29:08,EV_Fiber13번,Connecting
2024-09-08 오후 7:29:08,TRY,Reconnection
2024-09-08 오후 7:29:08,EV_Vibe13번,Opened
2024-09-08 오후 7:29:20,EV_Fiber13번,Connecting
2024-09-08 오후 7:29:20,TRY,Reconnection
2024-09-08 오후 7:29:20,EV_Vibe13번,Opened
2024-09-08 오후 7:29:32,EV_Fiber13번,Connecting
2024-09-08 오후 7:29:32,TRY,Reconnection
2024-09-08 오후 7:29:32,EV_Vibe13번,Opened
2024-09-08 오후 7:29:44,EV_Fiber13번,Connecting
2024-09-08 오후 7:29:44,TRY,Reconnection
2024-09-08 오후 7:29:44,EV_Vibe13번,Opened
2024-09-08 오후 7:29:56,EV_Fiber13번,Connecting
2024-09-08 오후 7:29:56,TRY,Reconnection
2024-09-08 오후 7:29:56,EV_Vibe13번,Opened
2024-09-08 오후 7:30:08,EV_Fiber13번,Connecting
2024-09-08 오후 7:30:08,TRY,Reconnection
2024-09-08 오후 7:30:08,EV_Vibe13번,Opened
2024-09-08 오후 7:30:20,EV_Fiber13번,Connecting
2024-09-08 오후 7:30:20,TRY,Reconnection
2024-09-08 오후 7:30:20,EV_Vibe13번,Opened
2024-09-08 오후 7:30:32,EV_Fiber13번,Connecting
2024-09-08 오후 7:30:32,TRY,Reconnection
2024-09-08 오후 7:30:32,EV_Vibe13번,Opened
2024-09-08 오후 7:30:44,EV_Fiber13번,Connecting
2024-09-08 오후 7:30:44,TRY,Reconnection
2024-09-08 오후 7:30:44,EV_Vibe13번,Opened
2024-09-08 오후 7:30:56,EV_Fiber13번,Connecting
2024-09-08 오후 7:30:56,TRY,Reconnection
2024-09-08 오후 7:30:56,EV_Vibe13번,Opened
2024-09-08 오후 7:31:08,EV_Fiber13번,Connecting
2024-09-08 오후 7:31:08,TRY,Reconnection
2024-09-08 오후 7:31:08,EV_Vibe13번,Opened
2024-09-08 오후 7:31:20,EV_Fiber13번,Connecting
2024-09-08 오후 7:31:20,TRY,Reconnection
2024-09-08 오후 7:31:20,EV_Vibe13번,Opened
2024-09-08 오후 7:31:32,EV_Fiber13번,Connecting
2024-09-08 오후 7:31:32,TRY,Reconnection
2024-09-08 오후 7:31:32,EV_Vibe13번,Opened
2024-09-08 오후 7:31:44,EV_Fiber13번,Connecting
2024-09-08 오후 7:31:44,TRY,Reconnection
2024-09-08 오후 7:31:44,EV_Vibe13번,Opened
2024-09-08 오후 7:31:56,EV_Fiber13번,Connecting
2024-09-08 오후 7:31:56,TRY,Reconnection
2024-09-08 오후 7:31:56,EV_Vibe13번,Opened
2024-09-08 오후 7:32:08,EV_Fiber13번,Connecting
2024-09-08 오후 7:32:08,TRY,Reconnection
2024-09-08 오후 7:32:08,EV_Vibe13번,Opened
2024-09-08 오후 7:32:20,EV_Fiber13번,Connecting
2024-09-08 오후 7:32:20,TRY,Reconnection
2024-09-08 오후 7:32:20,EV_Vibe13번,Opened
2024-09-08 오후 7:32:32,EV_Fiber13번,Connecting
2024-09-08 오후 7:32:32,TRY,Reconnection
2024-09-08 오후 7:32:32,EV_Vibe13번,Opened
2024-09-08 오후 7:32:44,EV_Fiber13번,Connecting
2024-09-08 오후 7:32:44,TRY,Reconnection
2024-09-08 오후 7:32:44,EV_Vibe13번,Opened
2024-09-08 오후 7:32:56,EV_Fiber13번,Connecting
2024-09-08 오후 7:32:56,TRY,Reconnection
2024-09-08 오후 7:32:56,EV_Vibe13번,Opened
2024-09-08 오후 7:33:08,EV_Fiber13번,Connecting
2024-09-08 오후 7:33:08,TRY,Reconnection
2024-09-08 오후 7:33:08,EV_Vibe13번,Opened
2024-09-08 오후 7:33:20,EV_Fiber13번,Connecting
2024-09-08 오후 7:33:20,TRY,Reconnection
2024-09-08 오후 7:33:20,EV_Vibe13번,Opened
2024-09-08 오후 7:33:32,EV_Fiber13번,Connecting
2024-09-08 오후 7:33:32,TRY,Reconnection
2024-09-08 오후 7:33:32,EV_Vibe13번,Opened
2024-09-08 오후 7:33:44,EV_Fiber13번,Connecting
2024-09-08 오후 7:33:44,TRY,Reconnection
2024-09-08 오후 7:33:44,EV_Vibe13번,Opened
2024-09-08 오후 7:33:56,EV_Fiber13번,Connecting
2024-09-08 오후 7:33:56,TRY,Reconnection
2024-09-08 오후 7:33:56,EV_Vibe13번,Opened
2024-09-08 오후 7:34:08,EV_Fiber13번,Connecting
2024-09-08 오후 7:34:08,TRY,Reconnection
2024-09-08 오후 7:34:08,EV_Vibe13번,Opened
2024-09-08 오후 7:34:20,EV_Fiber13번,Connecting
2024-09-08 오후 7:34:20,TRY,Reconnection
2024-09-08 오후 7:34:20,EV_Vibe13번,Opened
2024-09-08 오후 7:34:32,EV_Fiber13번,Connecting
2024-09-08 오후 7:34:32,TRY,Reconnection
2024-09-08 오후 7:34:32,EV_Vibe13번,Opened
2024-09-08 오후 7:34:44,EV_Fiber13번,Connecting
2024-09-08 오후 7:34:44,TRY,Reconnection
2024-09-08 오후 7:34:44,EV_Vibe13번,Opened
2024-09-08 오후 7:34:56,EV_Fiber13번,Connecting
2024-09-08 오후 7:34:56,TRY,Reconnection
2024-09-08 오후 7:34:56,EV_Vibe13번,Opened
2024-09-08 오후 7:35:08,EV_Fiber13번,Connecting
2024-09-08 오후 7:35:08,TRY,Reconnection
2024-09-08 오후 7:35:08,EV_Vibe13번,Opened
2024-09-08 오후 7:35:20,EV_Fiber13번,Connecting
2024-09-08 오후 7:35:20,TRY,Reconnection
2024-09-08 오후 7:35:20,EV_Vibe13번,Opened
2024-09-08 오후 7:35:32,EV_Fiber13번,Connecting
2024-09-08 오후 7:35:32,TRY,Reconnection
2024-09-08 오후 7:35:32,EV_Vibe13번,Opened
2024-09-08 오후 7:35:44,EV_Fiber13번,Connecting
2024-09-08 오후 7:35:44,TRY,Reconnection
2024-09-08 오후 7:35:44,EV_Vibe13번,Opened
2024-09-08 오후 7:35:56,EV_Fiber13번,Connecting
2024-09-08 오후 7:35:56,TRY,Reconnection
2024-09-08 오후 7:35:56,EV_Vibe13번,Opened
2024-09-08 오후 7:36:08,EV_Fiber13번,Connecting
2024-09-08 오후 7:36:08,TRY,Reconnection
2024-09-08 오후 7:36:08,EV_Vibe13번,Opened
2024-09-08 오후 7:36:20,EV_Fiber13번,Connecting
2024-09-08 오후 7:36:20,TRY,Reconnection
2024-09-08 오후 7:36:20,EV_Vibe13번,Opened
2024-09-08 오후 7:36:32,EV_Fiber13번,Connecting
2024-09-08 오후 7:36:32,TRY,Reconnection
2024-09-08 오후 7:36:32,EV_Vibe13번,Opened
2024-09-08 오후 7:36:44,EV_Fiber13번,Connecting
2024-09-08 오후 7:36:44,TRY,Reconnection
2024-09-08 오후 7:36:44,EV_Vibe13번,Opened
2024-09-08 오후 7:36:56,EV_Fiber13번,Connecting
2024-09-08 오후 7:36:56,TRY,Reconnection
2024-09-08 오후 7:36:56,EV_Vibe13번,Opened
2024-09-08 오후 7:37:08,EV_Fiber13번,Connecting
2024-09-08 오후 7:37:08,TRY,Reconnection
2024-09-08 오후 7:37:08,EV_Vibe13번,Opened
2024-09-08 오후 7:37:20,EV_Fiber13번,Connecting
2024-09-08 오후 7:37:20,TRY,Reconnection
2024-09-08 오후 7:37:20,EV_Vibe13번,Opened
2024-09-08 오후 7:37:32,EV_Fiber13번,Connecting
2024-09-08 오후 7:37:32,TRY,Reconnection
2024-09-08 오후 7:37:32,EV_Vibe13번,Opened
2024-09-08 오후 7:37:44,EV_Fiber13번,Connecting
2024-09-08 오후 7:37:44,TRY,Reconnection
2024-09-08 오후 7:37:44,EV_Vibe13번,Opened
2024-09-08 오후 7:37:56,EV_Fiber13번,Connecting
2024-09-08 오후 7:37:56,TRY,Reconnection
2024-09-08 오후 7:37:56,EV_Vibe13번,Opened
2024-09-08 오후 7:38:08,EV_Fiber13번,Connecting
2024-09-08 오후 7:38:08,TRY,Reconnection
2024-09-08 오후 7:38:08,EV_Vibe13번,Opened
2024-09-08 오후 7:38:20,EV_Fiber13번,Connecting
2024-09-08 오후 7:38:20,TRY,Reconnection
2024-09-08 오후 7:38:20,EV_Vibe13번,Opened
2024-09-08 오후 7:38:32,EV_Fiber13번,Connecting
2024-09-08 오후 7:38:32,TRY,Reconnection
2024-09-08 오후 7:38:32,EV_Vibe13번,Opened
2024-09-08 오후 7:38:44,EV_Fiber13번,Connecting
2024-09-08 오후 7:38:44,TRY,Reconnection
2024-09-08 오후 7:38:44,EV_Vibe13번,Opened
2024-09-08 오후 7:38:56,EV_Fiber13번,Connecting
2024-09-08 오후 7:38:56,TRY,Reconnection
2024-09-08 오후 7:38:56,EV_Vibe13번,Opened
2024-09-08 오후 7:39:08,EV_Fiber13번,Connecting
2024-09-08 오후 7:39:08,TRY,Reconnection
2024-09-08 오후 7:39:08,EV_Vibe13번,Opened
2024-09-08 오후 7:39:20,EV_Fiber13번,Connecting
2024-09-08 오후 7:39:20,TRY,Reconnection
2024-09-08 오후 7:39:20,EV_Vibe13번,Opened
2024-09-08 오후 7:39:32,EV_Fiber13번,Connecting
2024-09-08 오후 7:39:32,TRY,Reconnection
2024-09-08 오후 7:39:32,EV_Vibe13번,Opened
2024-09-08 오후 7:39:44,EV_Fiber13번,Connecting
2024-09-08 오후 7:39:44,TRY,Reconnection
2024-09-08 오후 7:39:44,EV_Vibe13번,Opened
2024-09-08 오후 7:39:56,EV_Fiber13번,Connecting
2024-09-08 오후 7:39:56,TRY,Reconnection
2024-09-08 오후 7:39:56,EV_Vibe13번,Opened
2024-09-08 오후 7:40:08,EV_Fiber13번,Connecting
2024-09-08 오후 7:40:08,TRY,Reconnection
2024-09-08 오후 7:40:08,EV_Vibe13번,Opened
2024-09-08 오후 7:40:20,EV_Fiber13번,Connecting
2024-09-08 오후 7:40:20,TRY,Reconnection
2024-09-08 오후 7:40:20,EV_Vibe13번,Opened
2024-09-08 오후 7:40:32,EV_Fiber13번,Connecting
2024-09-08 오후 7:40:32,TRY,Reconnection
2024-09-08 오후 7:40:32,EV_Vibe13번,Opened
2024-09-08 오후 7:40:44,EV_Fiber13번,Connecting
2024-09-08 오후 7:40:44,TRY,Reconnection
2024-09-08 오후 7:40:44,EV_Vibe13번,Opened
2024-09-08 오후 7:40:56,EV_Fiber13번,Connecting
2024-09-08 오후 7:40:56,TRY,Reconnection
2024-09-08 오후 7:40:56,EV_Vibe13번,Opened
2024-09-08 오후 7:41:08,EV_Fiber13번,Connecting
2024-09-08 오후 7:41:08,TRY,Reconnection
2024-09-08 오후 7:41:08,EV_Vibe13번,Opened
2024-09-08 오후 7:41:20,EV_Fiber13번,Connecting
2024-09-08 오후 7:41:20,TRY,Reconnection
2024-09-08 오후 7:41:20,EV_Vibe13번,Opened
2024-09-08 오후 7:41:32,EV_Fiber13번,Connecting
2024-09-08 오후 7:41:32,TRY,Reconnection
2024-09-08 오후 7:41:32,EV_Vibe13번,Opened
2024-09-08 오후 7:41:44,EV_Fiber13번,Connecting
2024-09-08 오후 7:41:44,TRY,Reconnection
2024-09-08 오후 7:41:44,EV_Vibe13번,Opened
2024-09-08 오후 7:41:56,EV_Fiber13번,Connecting
2024-09-08 오후 7:41:56,TRY,Reconnection
2024-09-08 오후 7:41:56,EV_Vibe13번,Opened
2024-09-08 오후 7:42:08,EV_Fiber13번,Connecting
2024-09-08 오후 7:42:08,TRY,Reconnection
2024-09-08 오후 7:42:08,EV_Vibe13번,Opened
2024-09-08 오후 7:42:20,EV_Fiber13번,Connecting
2024-09-08 오후 7:42:20,TRY,Reconnection
2024-09-08 오후 7:42:20,EV_Vibe13번,Opened
2024-09-08 오후 7:42:32,EV_Fiber13번,Connecting
2024-09-08 오후 7:42:32,TRY,Reconnection
2024-09-08 오후 7:42:32,EV_Vibe13번,Opened
2024-09-08 오후 7:42:44,EV_Fiber13번,Connecting
2024-09-08 오후 7:42:44,TRY,Reconnection
2024-09-08 오후 7:42:44,EV_Vibe13번,Opened
2024-09-08 오후 7:42:56,EV_Fiber13번,Connecting
2024-09-08 오후 7:42:56,TRY,Reconnection
2024-09-08 오후 7:42:56,EV_Vibe13번,Opened
2024-09-08 오후 7:43:08,EV_Fiber13번,Connecting
2024-09-08 오후 7:43:08,TRY,Reconnection
2024-09-08 오후 7:43:08,EV_Vibe13번,Opened
2024-09-08 오후 7:43:20,EV_Fiber13번,Connecting
2024-09-08 오후 7:43:20,TRY,Reconnection
2024-09-08 오후 7:43:20,EV_Vibe13번,Opened
2024-09-08 오후 7:43:32,EV_Fiber13번,Connecting
2024-09-08 오후 7:43:32,TRY,Reconnection
2024-09-08 오후 7:43:32,EV_Vibe13번,Opened
2024-09-08 오후 7:43:44,EV_Fiber13번,Connecting
2024-09-08 오후 7:43:44,TRY,Reconnection
2024-09-08 오후 7:43:44,EV_Vibe13번,Opened
2024-09-08 오후 7:43:58,EV_Fiber13번,Connecting
2024-09-08 오후 7:43:58,TRY,Reconnection
2024-09-08 오후 7:43:58,EV_Vibe13번,Opened
2024-09-08 오후 7:44:10,EV_Fiber13번,Connecting
2024-09-08 오후 7:44:10,TRY,Reconnection
2024-09-08 오후 7:44:10,EV_Vibe13번,Opened
2024-09-08 오후 7:44:22,EV_Fiber13번,Connecting
2024-09-08 오후 7:44:22,TRY,Reconnection
2024-09-08 오후 7:44:22,EV_Vibe13번,Opened
2024-09-08 오후 7:44:34,EV_Fiber13번,Connecting
2024-09-08 오후 7:44:34,TRY,Reconnection
2024-09-08 오후 7:44:34,EV_Vibe13번,Opened
2024-09-08 오후 7:44:46,EV_Fiber13번,Connecting
2024-09-08 오후 7:44:46,TRY,Reconnection
2024-09-08 오후 7:44:46,EV_Vibe13번,Opened
2024-09-08 오후 7:44:58,EV_Fiber13번,Connecting
2024-09-08 오후 7:44:58,TRY,Reconnection
2024-09-08 오후 7:44:58,EV_Vibe13번,Opened
2024-09-08 오후 7:45:10,EV_Fiber13번,Connecting
2024-09-08 오후 7:45:10,TRY,Reconnection
2024-09-08 오후 7:45:10,EV_Vibe13번,Opened
2024-09-08 오후 7:45:22,EV_Fiber13번,Connecting
2024-09-08 오후 7:45:22,TRY,Reconnection
2024-09-08 오후 7:45:22,EV_Vibe13번,Opened
2024-09-08 오후 7:45:34,EV_Fiber13번,Connecting
2024-09-08 오후 7:45:34,TRY,Reconnection
2024-09-08 오후 7:45:34,EV_Vibe13번,Opened
2024-09-08 오후 7:45:46,EV_Fiber13번,Connecting
2024-09-08 오후 7:45:46,TRY,Reconnection
2024-09-08 오후 7:45:46,EV_Vibe13번,Opened
2024-09-08 오후 7:45:58,EV_Fiber13번,Connecting
2024-09-08 오후 7:45:58,TRY,Reconnection
2024-09-08 오후 7:45:58,EV_Vibe13번,Opened
2024-09-08 오후 7:46:10,EV_Fiber13번,Connecting
2024-09-08 오후 7:46:10,TRY,Reconnection
2024-09-08 오후 7:46:10,EV_Vibe13번,Opened
2024-09-08 오후 7:46:22,EV_Fiber13번,Connecting
2024-09-08 오후 7:46:22,TRY,Reconnection
2024-09-08 오후 7:46:22,EV_Vibe13번,Opened
2024-09-08 오후 7:46:34,EV_Fiber13번,Connecting
2024-09-08 오후 7:46:34,TRY,Reconnection
2024-09-08 오후 7:46:34,EV_Vibe13번,Opened
2024-09-08 오후 7:46:46,EV_Fiber13번,Connecting
2024-09-08 오후 7:46:46,TRY,Reconnection
2024-09-08 오후 7:46:46,EV_Vibe13번,Opened
2024-09-08 오후 7:46:58,EV_Fiber13번,Connecting
2024-09-08 오후 7:46:58,TRY,Reconnection
2024-09-08 오후 7:46:58,EV_Vibe13번,Opened
2024-09-08 오후 7:47:10,EV_Fiber13번,Connecting
2024-09-08 오후 7:47:10,TRY,Reconnection
2024-09-08 오후 7:47:10,EV_Vibe13번,Opened
2024-09-08 오후 7:47:22,EV_Fiber13번,Connecting
2024-09-08 오후 7:47:22,TRY,Reconnection
2024-09-08 오후 7:47:22,EV_Vibe13번,Opened
2024-09-08 오후 7:47:34,EV_Fiber13번,Connecting
2024-09-08 오후 7:47:34,TRY,Reconnection
2024-09-08 오후 7:47:34,EV_Vibe13번,Opened
2024-09-08 오후 7:47:46,EV_Fiber13번,Connecting
2024-09-08 오후 7:47:46,TRY,Reconnection
2024-09-08 오후 7:47:46,EV_Vibe13번,Opened
2024-09-08 오후 7:47:58,EV_Fiber13번,Connecting
2024-09-08 오후 7:47:58,TRY,Reconnection
2024-09-08 오후 7:47:58,EV_Vibe13번,Opened
2024-09-08 오후 7:48:10,EV_Fiber13번,Connecting
2024-09-08 오후 7:48:10,TRY,Reconnection
2024-09-08 오후 7:48:10,EV_Vibe13번,Opened
2024-09-08 오후 7:48:22,EV_Fiber13번,Connecting
2024-09-08 오후 7:48:22,TRY,Reconnection
2024-09-08 오후 7:48:22,EV_Vibe13번,Opened
2024-09-08 오후 7:48:34,EV_Fiber13번,Connecting
2024-09-08 오후 7:48:34,TRY,Reconnection
2024-09-08 오후 7:48:34,EV_Vibe13번,Opened
2024-09-08 오후 7:48:46,EV_Fiber13번,Connecting
2024-09-08 오후 7:48:46,TRY,Reconnection
2024-09-08 오후 7:48:46,EV_Vibe13번,Opened
2024-09-08 오후 7:48:58,EV_Fiber13번,Connecting
2024-09-08 오후 7:48:58,TRY,Reconnection
2024-09-08 오후 7:48:58,EV_Vibe13번,Opened
2024-09-08 오후 7:49:10,EV_Fiber13번,Connecting
2024-09-08 오후 7:49:10,TRY,Reconnection
2024-09-08 오후 7:49:10,EV_Vibe13번,Opened
2024-09-08 오후 7:49:22,EV_Fiber13번,Connecting
2024-09-08 오후 7:49:22,TRY,Reconnection
2024-09-08 오후 7:49:22,EV_Vibe13번,Opened
2024-09-08 오후 7:49:34,EV_Fiber13번,Connecting
2024-09-08 오후 7:49:34,TRY,Reconnection
2024-09-08 오후 7:49:34,EV_Vibe13번,Opened
2024-09-08 오후 7:49:46,EV_Fiber13번,Connecting
2024-09-08 오후 7:49:46,TRY,Reconnection
2024-09-08 오후 7:49:46,EV_Vibe13번,Opened
2024-09-08 오후 7:49:58,EV_Fiber13번,Connecting
2024-09-08 오후 7:49:58,TRY,Reconnection
2024-09-08 오후 7:49:58,EV_Vibe13번,Opened
2024-09-08 오후 7:50:10,EV_Fiber13번,Connecting
2024-09-08 오후 7:50:10,TRY,Reconnection
2024-09-08 오후 7:50:10,EV_Vibe13번,Opened
2024-09-08 오후 7:50:22,EV_Fiber13번,Connecting
2024-09-08 오후 7:50:22,TRY,Reconnection
2024-09-08 오후 7:50:22,EV_Vibe13번,Opened
2024-09-08 오후 7:50:34,EV_Fiber13번,Connecting
2024-09-08 오후 7:50:34,TRY,Reconnection
2024-09-08 오후 7:50:34,EV_Vibe13번,Opened
2024-09-08 오후 7:50:46,EV_Fiber13번,Connecting
2024-09-08 오후 7:50:46,TRY,Reconnection
2024-09-08 오후 7:50:46,EV_Vibe13번,Opened
2024-09-08 오후 7:50:58,EV_Fiber13번,Connecting
2024-09-08 오후 7:50:58,TRY,Reconnection
2024-09-08 오후 7:50:58,EV_Vibe13번,Opened
2024-09-08 오후 7:51:10,EV_Fiber13번,Connecting
2024-09-08 오후 7:51:10,TRY,Reconnection
2024-09-08 오후 7:51:10,EV_Vibe13번,Opened
2024-09-08 오후 7:51:22,EV_Fiber13번,Connecting
2024-09-08 오후 7:51:22,TRY,Reconnection
2024-09-08 오후 7:51:22,EV_Vibe13번,Opened
2024-09-08 오후 7:51:34,EV_Fiber13번,Connecting
2024-09-08 오후 7:51:34,TRY,Reconnection
2024-09-08 오후 7:51:34,EV_Vibe13번,Opened
2024-09-08 오후 7:51:46,EV_Fiber13번,Connecting
2024-09-08 오후 7:51:46,TRY,Reconnection
2024-09-08 오후 7:51:46,EV_Vibe13번,Opened
2024-09-08 오후 7:51:58,EV_Fiber13번,Connecting
2024-09-08 오후 7:51:58,TRY,Reconnection
2024-09-08 오후 7:51:58,EV_Vibe13번,Opened
2024-09-08 오후 7:52:10,EV_Fiber13번,Connecting
2024-09-08 오후 7:52:10,TRY,Reconnection
2024-09-08 오후 7:52:10,EV_Vibe13번,Opened
2024-09-08 오후 7:52:22,EV_Fiber13번,Connecting
2024-09-08 오후 7:52:22,TRY,Reconnection
2024-09-08 오후 7:52:22,EV_Vibe13번,Opened
2024-09-08 오후 7:52:34,EV_Fiber13번,Connecting
2024-09-08 오후 7:52:34,TRY,Reconnection
2024-09-08 오후 7:52:34,EV_Vibe13번,Opened
2024-09-08 오후 7:52:46,EV_Fiber13번,Connecting
2024-09-08 오후 7:52:46,TRY,Reconnection
2024-09-08 오후 7:52:46,EV_Vibe13번,Opened
2024-09-08 오후 7:52:58,EV_Fiber13번,Connecting
2024-09-08 오후 7:52:58,TRY,Reconnection
2024-09-08 오후 7:52:58,EV_Vibe13번,Opened
2024-09-08 오후 7:53:10,EV_Fiber13번,Connecting
2024-09-08 오후 7:53:10,TRY,Reconnection
2024-09-08 오후 7:53:10,EV_Vibe13번,Opened
2024-09-08 오후 7:53:22,EV_Fiber13번,Connecting
2024-09-08 오후 7:53:22,TRY,Reconnection
2024-09-08 오후 7:53:22,EV_Vibe13번,Opened
2024-09-08 오후 7:53:34,EV_Fiber13번,Connecting
2024-09-08 오후 7:53:34,TRY,Reconnection
2024-09-08 오후 7:53:34,EV_Vibe13번,Opened
2024-09-08 오후 7:53:46,EV_Fiber13번,Connecting
2024-09-08 오후 7:53:46,TRY,Reconnection
2024-09-08 오후 7:53:46,EV_Vibe13번,Opened
2024-09-08 오후 7:53:58,EV_Fiber13번,Connecting
2024-09-08 오후 7:53:58,TRY,Reconnection
2024-09-08 오후 7:53:58,EV_Vibe13번,Opened
2024-09-08 오후 7:54:10,EV_Fiber13번,Connecting
2024-09-08 오후 7:54:10,TRY,Reconnection
2024-09-08 오후 7:54:10,EV_Vibe13번,Opened
2024-09-08 오후 7:54:22,EV_Fiber13번,Connecting
2024-09-08 오후 7:54:22,TRY,Reconnection
2024-09-08 오후 7:54:22,EV_Vibe13번,Opened
2024-09-08 오후 7:54:34,EV_Fiber13번,Connecting
2024-09-08 오후 7:54:34,TRY,Reconnection
2024-09-08 오후 7:54:34,EV_Vibe13번,Opened
2024-09-08 오후 7:54:46,EV_Fiber13번,Connecting
2024-09-08 오후 7:54:46,TRY,Reconnection
2024-09-08 오후 7:54:46,EV_Vibe13번,Opened
2024-09-08 오후 7:54:58,EV_Fiber13번,Connecting
2024-09-08 오후 7:54:58,TRY,Reconnection
2024-09-08 오후 7:54:58,EV_Vibe13번,Opened
2024-09-08 오후 7:55:10,EV_Fiber13번,Connecting
2024-09-08 오후 7:55:10,TRY,Reconnection
2024-09-08 오후 7:55:10,EV_Vibe13번,Opened
2024-09-08 오후 7:55:22,EV_Fiber13번,Connecting
2024-09-08 오후 7:55:22,TRY,Reconnection
2024-09-08 오후 7:55:22,EV_Vibe13번,Opened
2024-09-08 오후 7:55:34,EV_Fiber13번,Connecting
2024-09-08 오후 7:55:34,TRY,Reconnection
2024-09-08 오후 7:55:34,EV_Vibe13번,Opened
2024-09-08 오후 7:55:46,EV_Fiber13번,Connecting
2024-09-08 오후 7:55:46,TRY,Reconnection
2024-09-08 오후 7:55:46,EV_Vibe13번,Opened
2024-09-08 오후 7:55:58,EV_Fiber13번,Connecting
2024-09-08 오후 7:55:58,TRY,Reconnection
2024-09-08 오후 7:55:58,EV_Vibe13번,Opened
2024-09-08 오후 7:56:10,EV_Fiber13번,Connecting
2024-09-08 오후 7:56:10,TRY,Reconnection
2024-09-08 오후 7:56:10,EV_Vibe13번,Opened
2024-09-08 오후 7:56:22,EV_Fiber13번,Connecting
2024-09-08 오후 7:56:22,TRY,Reconnection
2024-09-08 오후 7:56:22,EV_Vibe13번,Opened
2024-09-08 오후 7:56:34,EV_Fiber13번,Connecting
2024-09-08 오후 7:56:34,TRY,Reconnection
2024-09-08 오후 7:56:34,EV_Vibe13번,Opened
2024-09-08 오후 7:56:46,EV_Fiber13번,Connecting
2024-09-08 오후 7:56:46,TRY,Reconnection
2024-09-08 오후 7:56:46,EV_Vibe13번,Opened
2024-09-08 오후 7:56:58,EV_Fiber13번,Connecting
2024-09-08 오후 7:56:58,TRY,Reconnection
2024-09-08 오후 7:56:58,EV_Vibe13번,Opened
2024-09-08 오후 7:57:10,EV_Fiber13번,Connecting
2024-09-08 오후 7:57:10,TRY,Reconnection
2024-09-08 오후 7:57:10,EV_Vibe13번,Opened
2024-09-08 오후 7:57:22,EV_Fiber13번,Connecting
2024-09-08 오후 7:57:22,TRY,Reconnection
2024-09-08 오후 7:57:22,EV_Vibe13번,Opened
2024-09-08 오후 7:57:34,EV_Fiber13번,Connecting
2024-09-08 오후 7:57:34,TRY,Reconnection
2024-09-08 오후 7:57:34,EV_Vibe13번,Opened
2024-09-08 오후 7:57:46,EV_Fiber13번,Connecting
2024-09-08 오후 7:57:46,TRY,Reconnection
2024-09-08 오후 7:57:46,EV_Vibe13번,Opened
2024-09-08 오후 7:57:58,EV_Fiber13번,Connecting
2024-09-08 오후 7:57:58,TRY,Reconnection
2024-09-08 오후 7:57:58,EV_Vibe13번,Opened
2024-09-08 오후 7:58:10,EV_Fiber13번,Connecting
2024-09-08 오후 7:58:10,TRY,Reconnection
2024-09-08 오후 7:58:10,EV_Vibe13번,Opened
2024-09-08 오후 7:58:22,EV_Fiber13번,Connecting
2024-09-08 오후 7:58:22,TRY,Reconnection
2024-09-08 오후 7:58:22,EV_Vibe13번,Opened
2024-09-08 오후 7:58:34,EV_Fiber13번,Connecting
2024-09-08 오후 7:58:34,TRY,Reconnection
2024-09-08 오후 7:58:34,EV_Vibe13번,Opened
2024-09-08 오후 7:58:46,EV_Fiber13번,Connecting
2024-09-08 오후 7:58:46,TRY,Reconnection
2024-09-08 오후 7:58:46,EV_Vibe13번,Opened
2024-09-08 오후 7:58:58,EV_Fiber13번,Connecting
2024-09-08 오후 7:58:58,TRY,Reconnection
2024-09-08 오후 7:58:58,EV_Vibe13번,Opened
2024-09-08 오후 7:59:10,EV_Fiber13번,Connecting
2024-09-08 오후 7:59:10,TRY,Reconnection
2024-09-08 오후 7:59:10,EV_Vibe13번,Opened
2024-09-08 오후 7:59:22,EV_Fiber13번,Connecting
2024-09-08 오후 7:59:22,TRY,Reconnection
2024-09-08 오후 7:59:22,EV_Vibe13번,Opened
2024-09-08 오후 7:59:36,EV_Fiber13번,Connecting
2024-09-08 오후 7:59:36,TRY,Reconnection
2024-09-08 오후 7:59:36,EV_Vibe13번,Opened
